createTimeISO,uniqueId,text,clean_text,lower_text,normalized_text,stopwords_text,tokenized_text,stemmed_text,label,polarity_score,polarity
"Wednesday, 12 February 2025",anang.sumiyarta,"Kerja sebulan diluar negeri bisa menghidupi diri sendiri berbulan2. Akses mudah, askes terjamin,tabungan pasti, keinginan tercukupi. Dulu mau kabur ditahun 2011 tp orangtua hidup sendiri akhirnya",Kerja sebulan diluar negeri bisa menghidupi diri sendiri berbulan2 Akses mudah askes terjamintabungan pasti keinginan tercukupi Dulu mau kabur ditahun 2011 tp orangtua hidup sendiri akhirnya,kerja sebulan diluar negeri bisa menghidupi diri sendiri berbulan2 akses mudah askes terjamintabungan pasti keinginan tercukupi dulu mau kabur ditahun 2011 tp orangtua hidup sendiri akhirnya,kerja sebulan diluar negeri bisa menghidupi diri sendiri berbulan2 akses mudah askes terjamintabungan pasti keinginan tercukupi dulu mau kabur ditahun 2011 tapi orangtua hidup sendiri akhirnya,kerja sebulan diluar negeri bisa menghidupi diri sendiri berbulan2 akses mudah askes terjamintabungan pasti keinginan tercukupi dulu mau kabur ditahun 2011 tapi orangtua hidup sendiri akhirnya,"['kerja', 'sebulan', 'diluar', 'negeri', 'bisa', 'menghidupi', 'diri', 'sendiri', 'berbulan2', 'akses', 'mudah', 'askes', 'terjamintabungan', 'pasti', 'keinginan', 'tercukupi', 'dulu', 'mau', 'kabur', 'ditahun', '2011', 'tapi', 'orangtua', 'hidup', 'sendiri', 'akhirnya']","['kerja', 'bulan', 'luar', 'negeri', 'bisa', 'hidup', 'diri', 'sendiri', 'berbulan2', 'akses', 'mudah', 'askes', 'terjamintabungan', 'pasti', 'ingin', 'cukup', 'dulu', 'mau', 'kabur', 'tahun', '2011', 'tapi', 'orangtua', 'hidup', 'sendiri', 'akhir']","['kerja', 'bulan', 'luar', 'negeri', 'bisa', 'hidup', 'diri', 'sendiri', 'berbulan2', 'akses', 'mudah', 'askes', 'terjamintabungan', 'pasti', 'ingin', 'cukup', 'dulu', 'mau', 'kabur', 'tahun', '2011', 'tapi', 'orangtua', 'hidup', 'sendiri', 'akhir']",-5,0
"Thursday, 13 February 2025",ninsanzhanie,"d Indonesia mau masuk pabrik yg gajinya 1,5jt aja harus nyogok 3jt dulu🤪",d Indonesia mau masuk pabrik yg gajinya 15jt aja harus nyogok 3jt dulu,d indonesia mau masuk pabrik yg gajinya 15jt aja harus nyogok 3jt dulu,d indonesia mau masuk pabrik yang gajinya 15jt saja harus nyogok 3jt dulu,d indonesia mau masuk pabrik gajinya 15jt saja harus nyogok 3jt dulu,"['d', 'indonesia', 'mau', 'masuk', 'pabrik', 'gajinya', '15jt', 'saja', 'harus', 'nyogok', '3jt', 'dulu']","['d', 'indonesia', 'mau', 'masuk', 'pabrik', 'gaji', '15jt', 'saja', 'harus', 'nyogok', '3jt', 'dulu']","['d', 'indonesia', 'mau', 'masuk', 'pabrik', 'gaji', '15jt', 'saja', 'harus', 'nyogok', '3jt', 'dulu']",-7,0
"Thursday, 13 February 2025",parker..pt,"gw juga pengen kayak gini nantinya tpi balik lagi gw mikirin orang tua. yah emang dpt duit, duitnya dikirim ke orang tua tpi yakin orang tua dimasa tua cuman butuh uang ?",gw juga pengen kayak gini nantinya tpi balik lagi gw mikirin orang tua yah emang dpt duit duitnya dikirim ke orang tua tpi yakin orang tua dimasa tua cuman butuh uang,gw juga pengen kayak gini nantinya tpi balik lagi gw mikirin orang tua yah emang dpt duit duitnya dikirim ke orang tua tpi yakin orang tua dimasa tua cuman butuh uang,saya juga pengen kayak gini nantinya tpi balik lagi saya mikirin orang tua yah emang dpt duit duitnya dikirim ke orang tua tpi yakin orang tua dimasa tua cuman butuh uang,saya juga pengen kayak gini nantinya tpi balik lagi saya mikirin orang tua yah emang dpt duit duitnya dikirim orang tua tpi yakin orang tua dimasa tua cuman butuh uang,"['saya', 'juga', 'pengen', 'kayak', 'gini', 'nantinya', 'tpi', 'balik', 'lagi', 'saya', 'mikirin', 'orang', 'tua', 'yah', 'emang', 'dpt', 'duit', 'duitnya', 'dikirim', 'orang', 'tua', 'tpi', 'yakin', 'orang', 'tua', 'dimasa', 'tua', 'cuman', 'butuh', 'uang']","['saya', 'juga', 'ken', 'kayak', 'gin', 'nanti', 'tpi', 'balik', 'lagi', 'saya', 'mikirin', 'orang', 'tua', 'yah', 'emang', 'dpt', 'duit', 'duit', 'kirim', 'orang', 'tua', 'tpi', 'yakin', 'orang', 'tua', 'masa', 'tua', 'cuman', 'butuh', 'uang']","['saya', 'juga', 'ken', 'kayak', 'gin', 'nanti', 'tpi', 'balik', 'lagi', 'saya', 'mikirin', 'orang', 'tua', 'yah', 'emang', 'dpt', 'duit', 'duit', 'kirim', 'orang', 'tua', 'tpi', 'yakin', 'orang', 'tua', 'masa', 'tua', 'cuman', 'butuh', 'uang']",-35,0
"Wednesday, 12 February 2025",pemuda.rantau02,"karna mereka tahu.ini hanya sebatas berkembang,sedang dunia terus maju.
aku juga pngen sihhh",karna mereka tahuini hanya sebatas berkembangsedang dunia terus maju aku juga pngen sihhh,karna mereka tahuini hanya sebatas berkembangsedang dunia terus maju aku juga pngen sihhh,karna mereka tahuini hanya sebatas berkembangsedang dunia terus maju aku juga pngen sihhh,karna mereka tahuini hanya sebatas berkembangsedang dunia terus maju aku juga pngen sihhh,"['karna', 'mereka', 'tahuini', 'hanya', 'sebatas', 'berkembangsedang', 'dunia', 'terus', 'maju', 'aku', 'juga', 'pngen', 'sihhh']","['karna', 'mereka', 'tahuini', 'hanya', 'batas', 'berkembangsedang', 'dunia', 'terus', 'maju', 'aku', 'juga', 'pngen', 'sihhh']","['karna', 'mereka', 'tahuini', 'hanya', 'batas', 'berkembangsedang', 'dunia', 'terus', 'maju', 'aku', 'juga', 'pngen', 'sihhh']",-6,0
"Friday, 14 February 2025",mas.m.08,indonesia minim upah kerja. sedangkan bhan pangan mahal2,indonesia minim upah kerja sedangkan bhan pangan mahal2,indonesia minim upah kerja sedangkan bhan pangan mahal2,indonesia minim upah kerja sedangkan bhan pangan mahal2,indonesia minim upah kerja sedangkan bhan pangan mahal2,"['indonesia', 'minim', 'upah', 'kerja', 'sedangkan', 'bhan', 'pangan', 'mahal2']","['indonesia', 'minim', 'upah', 'kerja', 'sedang', 'bhan', 'pangan', 'mahal2']","['indonesia', 'minim', 'upah', 'kerja', 'sedang', 'bhan', 'pangan', 'mahal2']",-3,0
"Friday, 14 February 2025",dr.ansori,"saya sdh sering lihat dolar, Euro, tiap hari..!
tapi saya lebih enak pegang rupiah
mending di Indonesia aja..!",saya sdh sering lihat dolar Euro tiap hari tapi saya lebih enak pegang rupiah mending di Indonesia aja,saya sdh sering lihat dolar euro tiap hari tapi saya lebih enak pegang rupiah mending di indonesia aja,saya sudah sering lihat dolar euro tiap hari tapi saya lebih enak pegang rupiah mending di indonesia saja,saya sudah sering lihat dolar euro tiap hari tapi saya lebih enak pegang rupiah mending indonesia saja,"['saya', 'sudah', 'sering', 'lihat', 'dolar', 'euro', 'tiap', 'hari', 'tapi', 'saya', 'lebih', 'enak', 'pegang', 'rupiah', 'mending', 'indonesia', 'saja']","['saya', 'sudah', 'sering', 'lihat', 'dolar', 'euro', 'tiap', 'hari', 'tapi', 'saya', 'lebih', 'enak', 'pegang', 'rupiah', 'mending', 'indonesia', 'saja']","['saya', 'sudah', 'sering', 'lihat', 'dolar', 'euro', 'tiap', 'hari', 'tapi', 'saya', 'lebih', 'enak', 'pegang', 'rupiah', 'mending', 'indonesia', 'saja']",-3,0
"Wednesday, 12 February 2025",erdev88,krisis 2025 nyata😂😂😂😂😂,krisis 2025 nyata,krisis 2025 nyata,krisis 2025 nyata,krisis 2025 nyata,"['krisis', '2025', 'nyata']","['krisis', '2025', 'nyata']","['krisis', '2025', 'nyata']",-2,0
"Thursday, 13 February 2025",teh.neng1,"bismillahirrahmanirrahim kedua anak saya insyaallah akan berjuang utk berkerja (kuliah klou ada kesempatan dan kemudjg)di jepang dan dijerman semoga Allah SWT memudahkan cita"" terbaik anak"" saya🥰🥰🥰",bismillahirrahmanirrahim kedua anak saya insyaallah akan berjuang utk berkerja kuliah klou ada kesempatan dan kemudjgdi jepang dan dijerman semoga Allah SWT memudahkan cita terbaik anak saya,bismillahirrahmanirrahim kedua anak saya insyaallah akan berjuang utk berkerja kuliah klou ada kesempatan dan kemudjgdi jepang dan dijerman semoga allah swt memudahkan cita terbaik anak saya,bismillahirrahmanirrahim kedua anak saya insyaallah akan berjuang untuk berkerja kuliah klou ada kesempatan dan kemudjgdi jepang dan dijerman semoga allah swt memudahkan cita terbaik anak saya,bismillahirrahmanirrahim kedua anak saya insyaallah akan berjuang berkerja kuliah klou ada kesempatan kemudjgdi jepang dijerman semoga allah swt memudahkan cita terbaik anak saya,"['bismillahirrahmanirrahim', 'kedua', 'anak', 'saya', 'insyaallah', 'akan', 'berjuang', 'berkerja', 'kuliah', 'klou', 'ada', 'kesempatan', 'kemudjgdi', 'jepang', 'dijerman', 'semoga', 'allah', 'swt', 'memudahkan', 'cita', 'terbaik', 'anak', 'saya']","['bismillahirrahmanirrahim', 'dua', 'anak', 'saya', 'insyaallah', 'akan', 'juang', 'kerja', 'kuliah', 'klou', 'ada', 'sempat', 'kemudjgdi', 'jepang', 'dijerman', 'moga', 'allah', 'swt', 'mudah', 'cita', 'baik', 'anak', 'saya']","['bismillahirrahmanirrahim', 'dua', 'anak', 'saya', 'insyaallah', 'akan', 'juang', 'kerja', 'kuliah', 'klou', 'ada', 'sempat', 'kemudjgdi', 'jepang', 'dijerman', 'moga', 'allah', 'swt', 'mudah', 'cita', 'baik', 'anak', 'saya']",1,1
"Wednesday, 12 February 2025",tirtagalang,dlm mencari kerja di luar negeri kita lbh di hargai dri pada di negri sendiri.di luar tidak di tanya kan ap ijasah lu.tpi skil lu yg di lihat.dn 1 lgi tidak ada mafia klo melamar kerja lu mampu di trima.itu yg saya rasakan,dlm mencari kerja di luar negeri kita lbh di hargai dri pada di negri sendiridi luar tidak di tanya kan ap ijasah lutpi skil lu yg di lihatdn 1 lgi tidak ada mafia klo melamar kerja lu mampu di trimaitu yg saya rasakan,dlm mencari kerja di luar negeri kita lbh di hargai dri pada di negri sendiridi luar tidak di tanya kan ap ijasah lutpi skil lu yg di lihatdn 1 lgi tidak ada mafia klo melamar kerja lu mampu di trimaitu yg saya rasakan,dalam mencari kerja di luar negeri kita lbh di hargai dri pada di negri sendiridi luar tidak di tanya kan ap ijasah lutpi skil lu yang di lihatdn 1 lgi tidak ada mafia kalau melamar kerja lu mampu di trimaitu yang saya rasakan,dalam mencari kerja luar negeri kita lbh hargai dri negri sendiridi luar tidak tanya kan ap ijasah lutpi skil lu lihatdn 1 lgi tidak ada mafia kalau melamar kerja lu mampu trimaitu saya rasakan,"['dalam', 'mencari', 'kerja', 'luar', 'negeri', 'kita', 'lbh', 'hargai', 'dri', 'negri', 'sendiridi', 'luar', 'tidak', 'tanya', 'kan', 'ap', 'ijasah', 'lutpi', 'skil', 'lu', 'lihatdn', '1', 'lgi', 'tidak', 'ada', 'mafia', 'kalau', 'melamar', 'kerja', 'lu', 'mampu', 'trimaitu', 'saya', 'rasakan']","['dalam', 'cari', 'kerja', 'luar', 'negeri', 'kita', 'lbh', 'harga', 'dri', 'negri', 'sendiridi', 'luar', 'tidak', 'tanya', 'kan', 'ap', 'ijasah', 'lutpi', 'skil', 'lu', 'lihatdn', '1', 'lgi', 'tidak', 'ada', 'mafia', 'kalau', 'lamar', 'kerja', 'lu', 'mampu', 'trimaitu', 'saya', 'rasa']","['dalam', 'cari', 'kerja', 'luar', 'negeri', 'kita', 'lbh', 'harga', 'dri', 'negri', 'sendiridi', 'luar', 'tidak', 'tanya', 'kan', 'ap', 'ijasah', 'lutpi', 'skil', 'lu', 'lihatdn', '1', 'lgi', 'tidak', 'ada', 'mafia', 'kalau', 'lamar', 'kerja', 'lu', 'mampu', 'trimaitu', 'saya', 'rasa']",-15,0
"Thursday, 13 February 2025",alandna.kids,yg punya kesempatan n peluang merantaulah. cari tempat di mana kamu di hargai.,yg punya kesempatan n peluang merantaulah cari tempat di mana kamu di hargai,yg punya kesempatan n peluang merantaulah cari tempat di mana kamu di hargai,yang punya kesempatan dan peluang merantaulah cari tempat di mana kamu di hargai,punya kesempatan peluang merantaulah cari tempat mana kamu hargai,"['punya', 'kesempatan', 'peluang', 'merantaulah', 'cari', 'tempat', 'mana', 'kamu', 'hargai']","['punya', 'sempat', 'peluang', 'rantau', 'cari', 'tempat', 'mana', 'kamu', 'harga']","['punya', 'sempat', 'peluang', 'rantau', 'cari', 'tempat', 'mana', 'kamu', 'harga']",0,1
"Thursday, 13 February 2025",ysf_san04,"kerja di LN lebih menjamin, dari pada di konoha..
banyak syarat,harus ada orang dalem,harus ada uang pelicin biar lolos kerja,umur lewat 25 udah susah dapet kerjaan,kadang pun gaji ga sesuai",kerja di LN lebih menjamin dari pada di konoha banyak syaratharus ada orang dalemharus ada uang pelicin biar lolos kerjaumur lewat 25 udah susah dapet kerjaankadang pun gaji ga sesuai,kerja di ln lebih menjamin dari pada di konoha banyak syaratharus ada orang dalemharus ada uang pelicin biar lolos kerjaumur lewat 25 udah susah dapet kerjaankadang pun gaji ga sesuai,kerja di ln lebih menjamin dari pada di konoha banyak syaratharus ada orang dalemharus ada uang pelicin biar lolos kerjaumur lewat 25 udah susah dapet kerjaankadang pun gaji tidak sesuai,kerja ln lebih menjamin dari konoha banyak syaratharus ada orang dalemharus ada uang pelicin biar lolos kerjaumur lewat 25 udah susah dapet kerjaankadang pun gaji tidak sesuai,"['kerja', 'ln', 'lebih', 'menjamin', 'dari', 'konoha', 'banyak', 'syaratharus', 'ada', 'orang', 'dalemharus', 'ada', 'uang', 'pelicin', 'biar', 'lolos', 'kerjaumur', 'lewat', '25', 'udah', 'susah', 'dapet', 'kerjaankadang', 'pun', 'gaji', 'tidak', 'sesuai']","['kerja', 'ln', 'lebih', 'jamin', 'dari', 'konoha', 'banyak', 'syaratharus', 'ada', 'orang', 'dalemharus', 'ada', 'uang', 'licin', 'biar', 'lolos', 'kerjaumur', 'lewat', '25', 'udah', 'susah', 'dapet', 'kerjaankadang', 'pun', 'gaji', 'tidak', 'sesuai']","['kerja', 'ln', 'lebih', 'jamin', 'dari', 'konoha', 'banyak', 'syaratharus', 'ada', 'orang', 'dalemharus', 'ada', 'uang', 'licin', 'biar', 'lolos', 'kerjaumur', 'lewat', '25', 'udah', 'susah', 'dapet', 'kerjaankadang', 'pun', 'gaji', 'tidak', 'sesuai']",-16,0
"Wednesday, 12 February 2025",kopraljono65,dijepang rumh bnyk yg kosong di kmpung ny,dijepang rumh bnyk yg kosong di kmpung ny,dijepang rumh bnyk yg kosong di kmpung ny,dijepang rumh bnyk yang kosong di kmpung ny,dijepang rumh bnyk kosong kmpung ny,"['dijepang', 'rumh', 'bnyk', 'kosong', 'kmpung', 'ny']","['dijepang', 'rumh', 'bnyk', 'kosong', 'kmpung', 'ny']","['dijepang', 'rumh', 'bnyk', 'kosong', 'kmpung', 'ny']",-4,0
"Thursday, 13 February 2025",papafss,"bahayanya kalo semua yg pindah itu yg mempunyai kompetensi, mau dibawa kemana negara ini. yg tinggal di Indonesianya yg tidak bisa apa apa. seperti aku ini.. lemah.. 🥲",bahayanya kalo semua yg pindah itu yg mempunyai kompetensi mau dibawa kemana negara ini yg tinggal di Indonesianya yg tidak bisa apa apa seperti aku ini lemah,bahayanya kalo semua yg pindah itu yg mempunyai kompetensi mau dibawa kemana negara ini yg tinggal di indonesianya yg tidak bisa apa apa seperti aku ini lemah,bahayanya kalo semua yang pindah itu yang mempunyai kompetensi mau dibawa kemana negara ini yang tinggal di indonesianya yang tidak bisa apa apa seperti aku ini lemah,bahayanya kalo semua pindah itu mempunyai kompetensi mau dibawa kemana negara ini tinggal indonesianya tidak bisa apa apa seperti aku ini lemah,"['bahayanya', 'kalo', 'semua', 'pindah', 'itu', 'mempunyai', 'kompetensi', 'mau', 'dibawa', 'kemana', 'negara', 'ini', 'tinggal', 'indonesianya', 'tidak', 'bisa', 'apa', 'apa', 'seperti', 'aku', 'ini', 'lemah']","['bahaya', 'kalo', 'semua', 'pindah', 'itu', 'punya', 'kompetensi', 'mau', 'bawa', 'mana', 'negara', 'ini', 'tinggal', 'indonesia', 'tidak', 'bisa', 'apa', 'apa', 'seperti', 'aku', 'ini', 'lemah']","['bahaya', 'kalo', 'semua', 'pindah', 'itu', 'punya', 'kompetensi', 'mau', 'bawa', 'mana', 'negara', 'ini', 'tinggal', 'indonesia', 'tidak', 'bisa', 'apa', 'apa', 'seperti', 'aku', 'ini', 'lemah']",-16,0
"Thursday, 13 February 2025",tek882288,pindah negara yuk... gampang kok urusan nya... cari paspor langsung cusss,pindah negara yuk gampang kok urusan nya cari paspor langsung cusss,pindah negara yuk gampang kok urusan nya cari paspor langsung cusss,pindah negara ayo gampang mengapa urusan nya cari paspor langsung cusss,pindah negara ayo gampang mengapa urusan cari paspor langsung cusss,"['pindah', 'negara', 'ayo', 'gampang', 'mengapa', 'urusan', 'cari', 'paspor', 'langsung', 'cusss']","['pindah', 'negara', 'ayo', 'gampang', 'mengapa', 'urus', 'cari', 'paspor', 'langsung', 'cusss']","['pindah', 'negara', 'ayo', 'gampang', 'mengapa', 'urus', 'cari', 'paspor', 'langsung', 'cusss']",3,1
"Friday, 14 February 2025",nqedho,seburuk2nya negara kita.. disinilah tempat kita dilahirkan berdoalah yg terbaik buat negara ni.,seburuk2nya negara kita disinilah tempat kita dilahirkan berdoalah yg terbaik buat negara ni,seburuk2nya negara kita disinilah tempat kita dilahirkan berdoalah yg terbaik buat negara ni,seburuk2nya negara kita disinilah tempat kita dilahirkan berdoalah yang terbaik buat negara ni,seburuk2nya negara kita disinilah tempat kita dilahirkan berdoalah terbaik buat negara ni,"['seburuk2nya', 'negara', 'kita', 'disinilah', 'tempat', 'kita', 'dilahirkan', 'berdoalah', 'terbaik', 'buat', 'negara', 'ni']","['seburuk2nya', 'negara', 'kita', 'sin', 'tempat', 'kita', 'lahir', 'doa', 'baik', 'buat', 'negara', 'ni']","['seburuk2nya', 'negara', 'kita', 'sin', 'tempat', 'kita', 'lahir', 'doa', 'baik', 'buat', 'negara', 'ni']",2,1
"Thursday, 13 February 2025",gilangaditiyah,Tahun depan ane nyusul pindah kewarganegaraan ke belanda 😂,Tahun depan ane nyusul pindah kewarganegaraan ke belanda,tahun depan ane nyusul pindah kewarganegaraan ke belanda,tahun depan ane nyusul pindah kewarganegaraan ke belanda,tahun depan ane nyusul pindah kewarganegaraan belanda,"['tahun', 'depan', 'ane', 'nyusul', 'pindah', 'kewarganegaraan', 'belanda']","['tahun', 'depan', 'ane', 'nyusul', 'pindah', 'kewarganegaraan', 'belanda']","['tahun', 'depan', 'ane', 'nyusul', 'pindah', 'kewarganegaraan', 'belanda']",-2,0
"Wednesday, 12 February 2025",sutio.mika,warga Indonesia pindah keluar negri orang luar negri pindah ke Indonesia,warga Indonesia pindah keluar negri orang luar negri pindah ke Indonesia,warga indonesia pindah keluar negri orang luar negri pindah ke indonesia,warga indonesia pindah keluar negri orang luar negri pindah ke indonesia,warga indonesia pindah keluar negri orang luar negri pindah indonesia,"['warga', 'indonesia', 'pindah', 'keluar', 'negri', 'orang', 'luar', 'negri', 'pindah', 'indonesia']","['warga', 'indonesia', 'pindah', 'keluar', 'negri', 'orang', 'luar', 'negri', 'pindah', 'indonesia']","['warga', 'indonesia', 'pindah', 'keluar', 'negri', 'orang', 'luar', 'negri', 'pindah', 'indonesia']",-7,0
"Thursday, 13 February 2025",rc.jeff1,di mana tempat dia di lahirkan di situ lah tempat dia di semayamkan…. Ada kerabat saya meninggal di luar di kubur di sana gk ada 1 kelurga yang bisa ke sana “ hdup sendiri mathi juga sendiri,di mana tempat dia di lahirkan di situ lah tempat dia di semayamkan Ada kerabat saya meninggal di luar di kubur di sana gk ada 1 kelurga yang bisa ke sana hdup sendiri mathi juga sendiri,di mana tempat dia di lahirkan di situ lah tempat dia di semayamkan ada kerabat saya meninggal di luar di kubur di sana gk ada 1 kelurga yang bisa ke sana hdup sendiri mathi juga sendiri,di mana tempat dia di lahirkan di situ lah tempat dia di semayamkan ada kerabat saya meninggal di luar di kubur di sana tidak ada 1 kelurga yang bisa ke sana hdup sendiri mathi juga sendiri,mana tempat dia lahirkan situ lah tempat dia semayamkan ada kerabat saya meninggal luar kubur sana tidak ada 1 kelurga bisa sana hdup sendiri mathi juga sendiri,"['mana', 'tempat', 'dia', 'lahirkan', 'situ', 'lah', 'tempat', 'dia', 'semayamkan', 'ada', 'kerabat', 'saya', 'meninggal', 'luar', 'kubur', 'sana', 'tidak', 'ada', '1', 'kelurga', 'bisa', 'sana', 'hdup', 'sendiri', 'mathi', 'juga', 'sendiri']","['mana', 'tempat', 'dia', 'lahir', 'situ', 'lah', 'tempat', 'dia', 'semayam', 'ada', 'kerabat', 'saya', 'tinggal', 'luar', 'kubur', 'sana', 'tidak', 'ada', '1', 'kelurga', 'bisa', 'sana', 'hdup', 'sendiri', 'mathi', 'juga', 'sendiri']","['mana', 'tempat', 'dia', 'lahir', 'situ', 'lah', 'tempat', 'dia', 'semayam', 'ada', 'kerabat', 'saya', 'tinggal', 'luar', 'kubur', 'sana', 'tidak', 'ada', '1', 'kelurga', 'bisa', 'sana', 'hdup', 'sendiri', 'mathi', 'juga', 'sendiri']",-26,0
"Friday, 14 February 2025",rohanher1,bahkan saya tidak pulang ke indonesia 11 tahun,bahkan saya tidak pulang ke indonesia 11 tahun,bahkan saya tidak pulang ke indonesia 11 tahun,bahkan saya tidak pulang ke indonesia 11 tahun,bahkan saya tidak pulang indonesia 11 tahun,"['bahkan', 'saya', 'tidak', 'pulang', 'indonesia', '11', 'tahun']","['bahkan', 'saya', 'tidak', 'pulang', 'indonesia', '11', 'tahun']","['bahkan', 'saya', 'tidak', 'pulang', 'indonesia', '11', 'tahun']",-8,0
"Thursday, 13 February 2025",maudy01539,"bagaimana caranya buat pindah ,saya sekeluarga mau pindah",bagaimana caranya buat pindah saya sekeluarga mau pindah,bagaimana caranya buat pindah saya sekeluarga mau pindah,bagaimana caranya buat pindah saya sekeluarga mau pindah,bagaimana caranya buat pindah saya sekeluarga mau pindah,"['bagaimana', 'caranya', 'buat', 'pindah', 'saya', 'sekeluarga', 'mau', 'pindah']","['bagaimana', 'cara', 'buat', 'pindah', 'saya', 'keluarga', 'mau', 'pindah']","['bagaimana', 'cara', 'buat', 'pindah', 'saya', 'keluarga', 'mau', 'pindah']",-1,0
